ContactID,name,first_name,last_name,Dear,address1,city,state,zip,Region,Country,Title,work_phone,work_phone_ext,HomePhone,MobilePhone,fax_number,email,FedexNumber,AirborneNumber,FEDexPrefered,AirbornePrefered,ship_airborn,ship_fedex,ShipTo,ShipToAtt,ShipToAddress,ShipToCity,ShipToState,ShipTozipcode,SHIPTOALT
453055553,Vanden Nisan ,, ,,10421 Abercorn St. ,Savvanah,GA,31419,,,,912-920-5480,,,,,,,,False,False,False,False,,,,,,,False
453055554,Santo Lincoln Mercury ,Title Clerk ,,,3512-3514 Birney Avenue,Moosic ,PA,18507,,,,570-207-8149,,,,,,,166400629,False,True,False,False,,,,,,,False
453055555,TOWER FORD ,VICKI,,,124 S Middle Neck Road ,Great Neck ,Ny,11021,,,,516-466-6400,,,,,,,1584E1,False,True,False,False,,,,,,,False
453055556,WAYNE COUNTY FORD,UPS GROUND ,X05226,,971 Texas Palmyra Highway,Honesdale ,PA,18431,,,,570-251-3673,,,,,,,,False,False,False,False,,,,,,,False
453055557,Steingold ,Title Clerk , ,,766 Broadway ,Pawtuckey ,RI,02861,,,,401-723-4700,,,,,,00257594,,True,False,False,False,,,,,,,False
453055558,Steingold Volvo,, ,,766 Broadway,Pawtucket,RI,02861,,,,401-723-4700,,,,,,00257594,,True,False,False,False,,,,,,,False
453055559,Freehold Chrysler Jeep ,Alexandra , ,,4304 Route 9 South ,Freehold ,NJ,07728,,,,,,,,,,,067404,False,True,False,False,,,,,,,False
453055560,Team Vaden Imports ,, ,,6724 White Bluff Road ,Savannah ,GA,31406,,,,,,,,,,,,False,True,False,False,,,,,,,False
453055932,Saratoga Springs Nissan ,Tracy , ,,2906 Rte 9 ,Malta ,Ny ,12020,,,,518-886-4808,,,,,,116495040,,True,False,False,False,,,,,,,False
453055561,Team Vaden Imports ,Title Clerk , ,,6724 White Bluff Road ,Savannah,Ga,31406,,,,912-629-3229,,,,,,,228468167,False,True,False,False,,,,,,,False
453055562,BMW of Watertown,Ryan, ,,699 Straits Turnpike,Watertown,CT,06795,,,,860)274-7515,,,,,,186238036,,True,False,False,False,,,,,,,False
453055563,Infiniti Automobiles of Norwood,Martha, ,,866 Providence Highway,Norwood,Ma,02062,,,,781)329-3040,,,,,,2902-1972-8,,True,False,False,False,,,,,,,False
453055564,Huntington Toyota ,Sheryl , ,,1030 E Jericho Tpke ,Huntington Station ,Ny ,11746 ,,,,631-423-6644,,,,,,10156453-3,,True,False,False,False,,,,,,,False
453055565,Brownell Motors Inc ,Debra , ,,794 Route 52 ,Fishkill ,Ny ,12524,,,,845-831-3000 ,,,,,,1215 79499,,True,False,False,False,,,,,,,False
453055566,Toyota Of Stamford ,,UPS,,20 Myrtle Ave ,Stamford ,CT,06902 ,,,,203-348-3751,,,,,,,1036W2,False,True,False,False,,,,,,,False
453055567,Malouf Chevrolet ,Dawn , ,,1975 Us Hwy 1 ,North Brunswick ,Nj ,08902,,,,732-821-1100 ,120 ,,,,,,797651799,False,True,False,False,,,,,,,False
453055568,Park Cadillac Pontiac Gmc ,Jen ,,,149 Danbury Road ,New Milford ,CT ,06776,,,,860-354-2281,,,,,,175822623,,True,False,False,False,,,,,,,False
453055569,Bay Motors Inc,Jennifer,*UPS*,,6200 Belair Rd ,Baltimore ,MD ,21206,,,,410-254-8200,,,,,,,E2030R,False,False,False,False,,,,,,,False
453055570,Jaguar Land Rover Of West Columbia ,Kristy , ,,12500 New Car Drive ,Clarksville,Md ,21029,,,,443 828 1608,,,,,,,,False,False,False,False,,,,,,,False
453055571,Herb Connolly Hyundai ,Tamasha , ,,520 worcester rd,framingham,Ma ,01702,,,,508-879-0300,,,,508 650 2078 ,,360696448,,True,False,False,False,,,,,,,False
453055572,DELUXE AUTO SALES ,Paula, ,,1225 McCarter Highway ,Newark ,NJ,07104,,,,,,,,,,230949808,,True,False,False,False,,,,,,,False
453055573,Empire Auto Mall ,Santa ,UPS ,,2721 Bronxwood Ave ,Bronx ,Ny ,10469 ,,,,718-690-2078,,,,,,,23F621,False,False,False,False,,,,,,,False
453055772,           FinishLine Ford ,Diana ,UPS!! 647358,,2100 West Pioneer Pkwy ,Peoria ,IL,61615,,,,309-693-2525,,,,,,,,False,False,False,False,,,,,,,False
453055574,Bmw Of Freehold ,DO NOT USE, ,,00000,00000,Nj ,07728 ,,,,732-984-6069,,,,,,,,False,True,False,False,,,,,,,False
453055575,KAREN RADLEY ACURA V.W,Title Clerk , ,,14700 Jeff Davis Highway ,Woodbridge ,VA,22191,,,,703-497-0900,,,,,,123509951,,True,False,False,False,,,,,,,False
453055576,Auto Gallery , ,,,233-20 Northern Blvd ,Little Neck ,NY,11362,,,,718 225 6666,,,,,,4309 7652 4 ,,True,False,False,False,,,,,,,False
453055577,Patsy ,2nd Floor , ,,7979 Independence Blvd ,Baton Rouge ,LA,70806,,,DMV,,,,,,,10613209-7,,True,False,False,False,,,,,,,False
453055578,Martins Cadillac of Yonkers,, ,,1245 Central Park Ave ,Yonkers ,Ny ,10704,,,,914-965-3600,,,,,,38933734-0,,True,False,False,False,,,,,,,False
453055579,Toyota of Weymouth ,Title Clerk , ,,710-720 Bridge Street ,N. Weymouth ,MA,02191,,,,781-337-2000,,,,,,2000-6107-1,,True,False,False,False,,,,,,,False
453055580,South Shore Imported Cars ,Steve Silva , ,,579 Washington Street ,Hanover ,MA,02339,,,,781-829-3355,,,,,,1084-7027-5,,True,False,False,False,,,,,,,False
453055581,Garsten Motors Inc. ,Helen , ,,1375 Old Country Road ,Riverhead,NY,11901,,,,631-727-0555,,,,,,107907165,,True,False,False,False,,,,,,,False
453055582,HE Mc Gonigal Inc. ,Cindy Kemp , ,,1220 East Blvd ,Kolcomo ,IN,46902,,,,765-459-0381,,,,765-457-6273,,1181-1861-8,,True,False,False,False,,,,,,,False
453055583,Artioli Dodge,Christina ,,,525 Einfield St,Enfield,CT,06082,,,,860-745-2469,,,,,,,049E62,False,True,False,False,,,,,,,False
453055584,Boch Toyota ,Kim , ,,277 Providence Hwy ,Norwood ,Ma ,02062,,,,781-255-6198,,,,781-619-6796,,1185-9846-6,,True,False,False,False,,,,,,,False
453055585,Premier Chevrolet ,Lorraine , ,,512 Providence Rd ,Brooklyn ,Ct ,06234,,,,860-774-1100,,,,,,,852780657,False,True,False,False,,,,,,,False
453055586,Hummer Of Mahwah,Marianne , ,,319 Rte 19 North ,Mahwah,Nj ,07430,,,,201-579-6500,,,,,,360604845,,True,False,False,False,,,,,,,False
453055587,All Star Mazda ,Title Clerk , ,,209 N FRANKLIN STREET ,HEMPSTEAD,NY,11550,,,,516-292-7827,,,,,,,780424935,False,True,False,False,,,,,,,False
453055588,Land Rover Of Cape Cod ,Lori , ,,100 Barnstable Rd ,Hyannis ,Ma ,02601,,,,508-778-0044,,,,,,,98x665,False,True,False,False,,,,,,,False
453055589,Bosch Toyota ,Title Clerk , ,,,,,,,,,781-762-7200,,,,,,,,False,False,False,False,,,,,,,False
453055826,bmw of columbia,terry, ,,5919 two notch road,columbia,sc,29223,,,,803 404 5400,,,,,,405737043,,True,False,False,False,,,,,,,False
453055590,Ray Catena Lexus Of Monmouth,, ,,2135 Rte 35 ,Oakhurst ,Nj ,07755,,,,732-493-5000,,,,,,163608774,,True,False,False,False,,,,,,,False
453055591,Windmill Cycles Inc ,Ashley , ,,90 Faunce Corner Rd ,N. Dartmouth ,Ma ,02747,,,,800-292-5322,,,,508-990-1042,,163920476,,True,False,False,False,,,,,,,False
453055592,Elite Acura ,Crystal , ,,538 Rte 38 E,Maple Shade ,Nj ,08052,,,,856-722-9600,,,,,,3557-5234-8,,True,False,False,False,,,,,,,False
453055593,LONG CADILLAC HUMMER ,TITLE CLERK, ,,218 TURNPIKE ROAD,SOUTH BOROUGH,MA,01772,,,,508 683 1150,,,,,,1093-8436-4,,True,False,False,False,,,,,,,False
453055594,Ira Subaru ,Eric , ,,97 Andover St ,Danvers ,Ma,01923,,,,978 739 8879,,,,,,,,False,False,False,False,,,,,,,False
453055595,Crown Ford,, ,,420 Merrick Road,Lynbrook,NY,11563,,,,(516)599-0600,,,,,,450054909,,True,False,False,False,,,,,,,False
453055596,Highland Ford ,Diane, ,,3555 Rte 9W,Highland ,Ny,12528,,,,845-691-5000,,,,,,3458-0232-0,,True,False,False,False,,,,,,,False
453055597,DEALS ON WHEELS ,,ups,,163 MAIN STREET,EAST BRUNSWICK,NJ,08816,,,,732-254-8096,,,,,,,256VVO,False,False,False,False,,,,,,,False
453055598,Mercedes Benz of St. Clair Shore ,Nancy , ,,20200 East 9 Mile Rd ,St. Clair Shores ,Mi ,48080,,,,586-773-2369,,,,586-773-1580,,,787895509,False,True,False,False,,,,,,,False
453055599,Del Toyota ,kim, ,,2945 East Lincoln Highway,Thorn Dale ,PA,19372,,,,610-383-6200,,,,,,10927395-3,,True,False,False,False,,,,,,,False
453055600,Open Road Mazda Of E. Brunswick,Lisa UPS ,,,352 Rte 18 ,E. Brunswick ,Nj ,08816 ,,,,7322575300,,,,,,,062VR7,False,True,False,False,,,,,,,False
453055601,Kia Of Bayside ,Hugo , ,,202-10 Northern Blvd ,Bayside ,Ny ,11361,,,,718-281-2891,,,,,,,801031924,False,True,False,False,,,,,,,False
453055602,Mercedes Benz Of Greensboro,Title Clerk ,SUE ,,601 Jonestown rd,Winston Salem,NC,27103,,,,1-336-856-1552,,,,,,241426645,,True,False,False,False,,,,,,,False
453055603,Ragsdale Chevrolet,Title Clerk , ,,324 Main Street ,Spenser ,MA,01562,,,,,,,,,,,231847424,False,True,False,False,,,,,,,False
453055604,Miller Ford Inc. ,, ,,970 Kings Highway ,Fairfield,CT,06825,,,,203-335-3181,1025,,,203-367-7278,,,103172653,False,True,False,False,,,,,,,False
453055605,Hillside Automall,Tracy,UPS,,150-03 Hillside Ave ,Jamaica ,Ny ,11432,,,,718-558-0788,,,,,,,1FE394,False,True,False,False,,,,,,,False
453055606,Honda of Essex,, ,,1170 Bloomfield Avenue ,West Caldwell,NJ,07006,,,,973-808-9100,,,,973-808-9838,,1145-9915-8,,True,False,False,False,,,,,,,False
453055607,Jack Daniels Motors ,April, ,,120 Pleasant Ave ,Upper Saddle River ,NJ,07458,,,,201-316-1200,1622,,,201-254-1554,,117046184,,True,False,False,False,,,,,,,False
453055608,Scott Picon Lmtd(see Honda Of Essex),, ,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,False
453055609,Ubs Auto Sales ,Matt , ,,502 New York Ave ,Huntington ,Ny ,11743,,,,516-978-2848,,,,516-801-1806,,,,False,False,False,False,,,,,,,False
453055610,Lexus Of Edison ,Antoinette, ,,711 Rte 1 South ,Edison ,Nj ,08817 ,,,,732-579-5800,,,,,,291484875,,True,False,False,False,,,,,,,False
453055611,Nissan World of Denville,PLEASE SHIP TO,SPRINGFIELD ,,3057 Route 10 ,Denville ,NJ,07834,,,,973-442-0500,,,,,,222418895,,True,False,False,False,,,,,,,False
453055612,Greenwich Auto Enterprise LTd.,Cathy,Ups,,468 w putnam ave ,Greenwich ,Ct,06830,,,,203-869-6666,,,,,,,43E20E,False,True,False,False,,,,,,,False
453055613,Capital City Auto Mart ,Title Clerk ,Bobbie Joe ,,1162 Us Route 2 ,Berlin ,VT,05602,,,,(802)223-0001,,,,,,361152182,,True,False,False,False,,,,,,,False
453055614,European Automobile ,Marcia , ,,100 Dupont Street ,Plainview,NY,11803,,,,516-576-5757,,,,,,320840260,,True,False,False,False,,,,,,,False
453055615,Mercedes Benz Of Miami ,Anya , ,,444 N.W. 165th  St ,Miami ,Fl ,33169 ,,,,305-919-8000,,,,,,104399746,,True,False,False,False,,,,,,,False
453055616,Poughkeepsie Chevrolet,Title Clerk , ,,1960 South Rd,Poughkeepsie ,NY ,12601,,,,845-298-1193,,,,,,218669972,,True,False,False,False,,,,,,,False
453055617,Infiniti of Manhasset,Jenny, ,,1225 North BLVD.,Manhasset,NY,11030,,,,(516) 773- 1000,,,,5163657553,,277 85616-6,,True,False,False,False,,,,,,,False
453055618,Tasca Auto Group,, ,,1300 Pontiac Ave ,Cranston ,RI ,02920,,,,401 861 1300,,,,,,,23848E,False,True,False,False,,,,,,,False
453055619,Fischer Honda ,Kelly , ,,15 E. michigan ave,ypsilant ,Mi ,48198,,,,734 483 0323,,,,,,,122-12230266,False,True,False,False,,,,,,,False
453055620,infiniti of manhattan,reena, ,,829 w. 57th street,new york,ny,10019,,,,212 977-4400,,,,,,,,False,False,False,False,,,,,,,False
453055728,open road audi,raul, ,,,,,,,,,2129571631,,,,,,,,False,False,False,False,,,,,,,False
453055729,Honda Gallery,Christine ,046420,,88 Walkers Brook Dr ,Redding,MA,01867,,,,978 222 1118,,,,,,,046420,False,True,False,False,,,,,,,False
453055621,Artioli Kia ,Christina ,UPS ,,809 Enfield St ,Enfield ,Ct ,06082,,,,860-253-4753,,,,,049E62,,,False,False,False,False,,,,,,,False
453055622,Bruce Bennett Nissan,jannina, ,,978 Danbury Road ,Wilton,CT,06897,,,,203-544-8371,,,,,,13889306-5,,True,False,False,False,,,,,,,False
453055623,bruce bennet nissan,jannina, ,,978 danbury road,wilton,ct,06897,,,,203-544-8371,,,,,,,,False,False,False,False,,,,,,,False
453055624,Bast Chevrolet ,Carol , ,,3660 Sunrise Hwy ,Seaford ,Ny ,11783,,,,516-785-4100,,,,516-785-1803,,,125065655,False,True,False,False,,,,,,,False
453055625,Hanna A/S DBA Lomenzo Autoworld ,Christine , ,,369 Rt. 6 ,Mahopac ,Ny ,10541,,,,845-628-3168,,,,,,390577389,,True,False,False,False,,,,,,,False
453055626,Red Motor Leasing LLC,Rob , ,,4601-4621 Tonnelle Ave ,North Bergen ,Nj ,07047,,,,2018652744,,,,2018656884,,,,False,False,False,False,,,,,,,False
453055627,Hyundai Of New Rochelle,Laura , ,,125 E Main St ,New Rochelle ,NY ,10801,,,,914 654 8300,,,,,,303969772,,True,False,False,False,,,,,,,False
453055628,Westchester Mazda ,Jessica ,UPS,,499 Old Tarrytown Rd ,White Plains ,NY,10603 ,,,,9143473377,,,,,,,59550W,False,True,False,False,,,,,,,False
453055629,Gates GMC-Nissan,Paulette, ,,143 Boston Post Road ,North Windham,CT,06256,,,,860 456-0055,,,,,,1131-8827-8,,True,False,False,False,,,,,,,False
453055630,the new norris chevrolet,kathy, ,,433 north ave east,westfield,nj,07091,,,,908-233-0220,,,,,,1173-6402-0,,True,False,False,False,,,,,,,False
453055633,Audi Of Huntington ,, ,,363 E Jericho Tpk,Huntington Station ,Ny ,11746,,,,631-486-5600,,,,,,,230373216,False,True,False,False,,,,,,,False
453055634,Maple Shade Mazda,Carol, ,,150 Black Horse Pike,Turnersville,NJ,08012,,,,856 875 0200 ,239,,,,,1240 0827-1,,True,False,False,False,,,,,,,False
453055635,European Car Haus ,Jon,R ,,218 Andover St ,Peabody ,Ma ,01960,,,,9785321100,,,,,,263151364,,True,False,False,False,,,,,,,False
453055636,Auto Tech Service ,Toni , ,,43 West Main St ,Stamford ,Ct ,06902,,,,203-487-0137,,,,203-961-1379,,1539-2623-9,,True,False,False,False,,,,,,,False
453055637,mercedes benz of bedford,, ,,18122 rockside road,bedford,oh,44146,,,,440-439-0100,,,,,,,,False,False,False,False,,,,,,,False
453055638,Open Road Acura of East Brunswick,Johanna,Quintero,,1041 Route 18 South,East Brunswick,NJ,08816,,,,732 238-3030,,,,732 238-6005,,140844705,,True,False,False,False,,,,,,,False
453055639,Open Road Acura Of Wayne,, ,,1425 Rte 23 South ,Wayne ,Nj ,07470,,,,9736965700,,,,,,140844705,,True,False,False,False,,,,,,,False
453055640,Mid-Hudson Subaru,Dawn,,,1715 Route 9,Wappingers Falls,NY,12590,,,,845 296-1152,,,,,,,,False,False,False,False,,,,,,,False
453055641,prestige motor club,alda, ,,36-46 38th street,long island city,ny,11101,,,,718 937 6262 ,,,,,,157123696,,True,False,False,False,,,,,,,False
453055642,Cowesett Motors,, ,,910 Quaker Lane,Warwick ,RI,02818,,,,401 885 2600,,,,,,221867858,,True,False,False,False,,,,,,,False
453055643, Ferrari-Maserati of LI / Recovery Racing,PRIORITY OVER, ,,65 S. Service Rd,Plainview,Ny,11803,,,,516 671 7575,,,516-214-1048,,,395492861,,True,False,False,False,,,,,,,False
453055644,Toyota World ,, ,,66 Rte 206 N.,Newton ,Nj ,07860,,,,973-383-0200,,,,,,207059560,,True,False,False,False,,,,,,,False
453055646,Kia Of Old Saybrook ,Leeanne ,UPS 9VW878,,275 Middlesex Turnpike ,Old Saybrook ,Ct ,06475 ,,,,860 388 1300 ,10,,,,,,,False,False,False,False,,,,,,,False
453055647,Farrish of Fairfax,Lana, ,,9610 Lee Highway,Fairfax,VA,22031,,,,703 273 0200,235,,,,,122129101,,True,False,False,False,,,,,,,False
453055648,,Laurie, ,,1821 E. Victory Drive,Savannah ,GA,31404,,,,912 354 7511,,,,,,,,False,False,False,False,,,,,,,False
453055649,Grand Prix Jeep ,, UPS,,500 S. Broadway ,Hicksville ,Ny ,11801 ,,,,516-822-6800 ,,,,,,,05AF74,False,True,False,False,,,,,,,False
453055650,Kingston Nissan ,Lee ,Cole ,,140 Route 28 ,Kingston ,NY,12401,,,,845-338-3100,211,,,845-338-0332,lcole@kingstonnissan.net,15201122-9,,True,False,False,False,,,,,,,False
453055651,Bay Ridge Nissan,yomaris, ,,6501 5th ave.,Brooklyn,NY,11220,,,,718 238 8000,,,,,,211669853,,True,False,False,False,,,,,,,False
453055652,Prime Sales,John, ,,40 Watertown Road,Thomaston,CT,06787,,,,860 283 6166,,,,,,2150-2017-7,,True,False,False,False,,,,,,,False
453055654,Big G's Auto Sales,george, ,,3600 Boston Rd,Bronx,NY,10469,,,,7189446330,,,,,,2305-5385-8,,True,False,False,False,,,,,,,False
453055655,Auto Sport Of America ,, ,,282-284 Mt. Pleasant Ave ,Newark ,Nj ,07104,,,,973-412-0506,,,,973-412-0507,,239359345,,True,False,False,False,,,,,,,False
453055656,Lynch Toyota ,Michelle , ,,179-235 Tolland Pike ,Manchester,Ct ,06040 ,,,,860-646-4321,,,,860-646-1534,,853528948,,True,False,False,False,,,,,,,False
453055657,Lcs Financial Corp ,Rob, ,,14420 Oxnard St ,Van Nuys ,Ca ,91401,,,,818-997-3060,,,,818-988-2125,,,,False,False,False,False,,,,,,,False
453055658,Lexus Of Bridgewater ,, ,,711 Rte 1 South ,Edison ,Nj ,08817 ,,,,732-579-6754,,,,,,13169321,,True,False,False,False,,,,,,,False
453055660,Nissan Of Manhattan,Shakima , ,,646 11th Ave ,New York ,Ny ,10036,,,,(212)459-1500,,,,,,36420372 1,,True,False,False,False,,,,,,,False
453055661,potamkin nylp,, ,,,,,,,,,212 433-1700,,,,,,,,False,False,False,False,,,,,,,False
453055677,WORLDWIDE AUTO INC.,TONY, ,,107-65 MERRICK BLVD,JAMAICA,NY,11435,,,,7186598055,,,,,PAYS US FOR SHIPPING,,,True,False,False,False,,,,,,,False
453055662,Bentley Boston ,Lenny,UPS,,533 Boston Post Road ,Wayland ,MA ,01778 ,,,,508-358-3500,,,,,,,1875F,False,True,False,False,,,,,,,False
453055663,Texas Nissan Of Grapevine,, ,,1401 West Highway 114,Grapevine,TX,76051,,,,817 601 3600,,,,,,,801837984,False,True,False,False,,,,,,,False
453055664,Leaf Funding,Julie ,UPS/5E1R86,,100 Executive Center Dr Ste 101 ,Columbia ,Sc,29210,,,,18006690222,8325 ,,,,,,,False,False,False,False,,,,,,,False
453055665,Tarbox Chrysler Jeep ,Jeanne,UPS/4599Y7,,676 Pleasant St,Attleboro,Ma ,02703,,,,508-222-4500,,,,506-226-4335,,,,False,False,False,False,,,,,,,False
453055666,The Car Store Inc ,Lianne , ,,1 Colfax St ,Pawtucket ,RI ,02860 ,,,,401-726-2300,,,,,,146325335,,True,False,False,False,,,,,,,False
453055667,Planet Auto Group,Mo, ,,434 E. Jericho Turnpike,Huntington Station,NY,11746,,,,631)760-9888,,,,,,452656183,,True,False,False,False,,,,,,,False
453055668,Falcon Hyundai,Veronica, ,,774 N. Bedford Rd.,Mt. Kisco,NY,10549,,,,,,,,,,,803330968,False,True,False,False,,,,,,,False
453055669,High Gear,, ,,245 Linden Blvd,Elmont ,NY,11003,,,,516 285-5121,,,,,,370083045,,True,False,False,False,,,,,,,False
453055670,Westchester Mazda Pre-owned,Logi, ,,235 Tarrytown Road ,White Plains,NY,10607,,,,914 949-3690,,,,,,,854145302,False,True,False,False,,,,,,,False
453055671,First Hyundai,, ,,270 E. Washington St,North Atlleboro,MA,02760,,,,508 699-4700,,,,,,409330363,,True,False,False,False,,,,,,,False
453055672,zanetti chrysler jeep dodge,betty, ,,4007 boston rd,bronx,ny,10466,,,,7185475500,,,,,ups 07af71,,,False,False,False,False,,,,,,,False
453055673,New Country Buick Pontiac GMC,Bob,Antonelli ,,205 route 146,Mechanicville,NY,12118,,,,518)664-9851,,,,,,1165-0382-4,,True,False,False,False,,,,,,,False
453055674,Broad St Auto Sales ,Joe ,2 Day ONLY,,1360 South Broad St ,Trenton ,NJ,08610,,,,609-396-4455,,,,609-396-4227,,450698881,,True,False,False,False,,,,,,,False
453055675,Tony March Buick,, ,,77 Liebert Road,Hartford ,CT,06120,,,,860 249 1301,,,,,,118042069,,True,False,False,False,,,,,,,False
453055676,Curry Toyota ,Melissa , ,,3025 E. Main St,Peekskill ,Ny ,10566,,,,9149303800,5406,,,9145287538,,152011709,,True,False,False,False,,,,,,,False
453055678,Button Motors,Linda, ,,13996 Monticello Drive,Cooksville,MD,21723,,,,765)457-1189,,,,,,3358-9426-0,,True,False,False,False,,,,,,,False
453055778,tower ford,, ,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,False
453055679,Ragsdale Superstore,Shirley , ,,730 Boston Turnpike ,Shrewsbury ,Ma ,01545,,,,508 842 2242,,,,,,,153666781,False,True,False,False,,,,,,,False
453055680,Wilmington Nissan,Title Clerk, ,,5406 Market Street,Wilmington,NC,28405,,,,910)392- 4300,,,,,,1033526557,,True,False,False,False,,,,,,,False
453055681,Wilmington Nissan,Title Clerk, ,,5406 Market Street ,Wilmington ,NC,28405,,,,,,,,,,1033-5265-7,,True,False,False,False,,,,,,,False
453055682,Pensare Auto,, ,,35-10 Fort Mead Road,Laurel,MD,20724,,,,301 575 1754,,,,,,127 68 377 9,,True,False,False,False,,,,,,,False
453055683,Cypress & Cooper Autoland,Gus, ,,5801 Cooper Avene,Ridgewood,NY,11385,,,,718 456 0771,,,,718 418 3177,,226458573,,True,False,False,False,,,,,,,False
453055684,Charles River Saab ,Stephanie , ,,570 Arsenal St ,Watertown ,Ma ,02472,,,,617-923-9230,,,,,,,799891010,False,True,False,False,Charles River Saab , , , , , ,False
453055685,S & S Management,Piscilla ,UPS 206E69,,4212 Ridge Rd,Baltimore ,Md ,21236,,,,410-661-7950,,,,,,,UPS 206E69,False,False,False,False,,,,,,,False
453055686,Paul Miller Honda Of W. Caldwell ,SEND PAUL MILLER INC, amy-stacey,,1170 Bloomfield Ave ,West Caldwell ,Nj ,07006 ,,,, 973-575-7750,,,,,,,,False,False,False,False,,,,,,,False
453055687,Cortland DMV,, ,,112 river street,Cortland,NY,13045,,,,,,,,,,,,True,False,False,False,,,,,,,False
453055688,Cortlandt DMV,, ,,46 Greenbush Street,Cortland,NY,13045,,,,,,,,,,,,True,False,False,False,,,,,,,False
453055689,Mercedes Benz Of Westwood ,Desi , ,,425 Providence Hwy ,Westwood ,Ma,02090,,,,781-688-1016,,,,,,262130703,,True,False,False,False,,,,,,,False
453055690,Mastria Subaru ,Donna , ,,1255 New State Hwy Rt. 44,Raynham ,Ma ,02767,,,,508-880-9799,,,,,,,786888267,False,True,False,False,,,,,,,False
453055691,O'brien Nissan,Title Clerk, ,,801 Lafayette Ave.,Hawthorne,NJ,07506,,,,,,,,,,,804624554,False,True,False,False,,,,,,,False
453055692,Land Rover of Glen Cove,Pat Piccihoni,DO NOT SHIP,,70 Cedar Swamp Rd.,Glen Cove ,NY,11542,,,,516)674-8500,,,,,,F0793G,,False,False,False,False,,,,,,,False
453055693,Schaefer  & Strohminger,UPS, ,,4212 Ridge Road,Baltimore,MD,21236,,,,410 661-7956,,,,,,,206E69,False,False,False,False,,,,,,,False
453055828,Open Road Staten Island ,Fran/Liz , ,,1632 Hylan Blvd ,Staten Island ,Ny ,10305 ,,,,718-513-7500,,,,,,485927603,,True,False,False,False,,,,,,,False
453055829,Muzi Motors,Tania , ,,557 Highland Ave ,Needham ,Ma ,02494,,,,781-444-5300,,,,,,110700415,,True,False,False,False,,,,,,,False
453055694,Westchester Kia/Hyundai,, ,,2167 Central Park Ave,Yonkers ,ny,10710,,,,914 779 4049,,,,,,314729960,,True,False,False,False,,,,,,,False
453055695,Meyer Chevrolet,Jill, ,,6115 Metropolitan Ave,Middle Village,NY,11379,,,,718 821 7650,,,,,,116175746,,True,False,False,False,,,,,,,False
453055696,New Rochelle Chevrolet  ,PHYLLIS,UPS,,291 Main St ,New Rochelle ,Ny ,10801,,,,914-730-9960,,,,,,,,False,False,False,False,,,,,,,False
453055697,Sheehy Nissan Manassas,Chalena ,,,9010 Liberia Ave ,Manassas ,VA,20110,,,,703-361-5161,2146,,703-232-2327,,,344941335,,True,False,False,False,,,,,,,False
453055698,Star NY Auto,Jaime, ,,144-19 Hillside Ave.,Jamaica,NY,11435,,,,,,,,,,,804260204,False,True,False,False,,,,,,,False
453055699,Lindsay Ford LLC,Kathy ,Minor ,,11250 Veirs Mill Rd ,Wheaton ,Md ,20902,,,,301-949-4060,,,,,,1130-6846-9,,True,False,False,False,,,,,,,False
453055700,Fairfax Motors,, ,,9909 Main St ,Fairfax ,Va ,22031,,,,703-273-5003,,,,,,1733-6267-6,,True,False,False,False,,,,,,,False
453055701,Twin City Classic Automobile,Rachel, ,,7500 Twin City Highway,Port Author,TX,77642,,,,409 981 1220,,,,,,,41804171,False,True,False,False,,,,,,,False
453055702,Benny Motors,Title Clerk,UPS!!!!!!!!!!!!!!!!!!,,653 Hempstead Tpke.,Elmont ,NY,11003,,,,516)616-6810,,,,,518Y5W,,,False,False,False,False,,,,,,,False
453055703,O'Neil Nissan,Shirley,Degen,,849 W. Street Rd.,Warminster,PA,18974,,,,215)674-9300,207,,,,,137913354,,True,False,False,False,,,,,,,False
453055704,Tischer Acura/Nissan,, ,,3510 Fort Meade Rd,Laurel,MD,20724,,,,301 498 3322,,,,,,127683778,,True,False,False,False,,,,,,,False
453055705,Cadillac Village,Jessica, ,,700 Providence Hwy,Norwood,MA,02062,,,,781 762 5900,,,,,,273417583,,True,False,False,False,,,,,,,False
453055706,Mt. Kisco Honda,Denise, ,,650 Bedford Road,Bedford Hills,NY,10507,,,,914 6660031,,,,,,107048723,,True,False,False,False,,,,,,,False
453055707,Sussman Automotive,Tina, ,,1940 JENKINTOWN ROAD,JENKINTOWN,pa,19046,,,,2158871800,,,,,,451479547,,True,False,False,False,,,,,,,False
453055708,Antwerpen Volks,Nancy, ,,8065 Ritchie Hwy,Pasadena ,Md,21122,,,,410-760-6300,15002,,,,,222208238,,True,False,False,False,,,,,,,False
453055709,Mercedes Benz Of Natick,Stephen , ,,253 North Main St ,Natick ,Ma,01760,,,,508-655-5353,,,,,,370748284,,True,False,False,False,,,,,,,False
453055710,Expert Media,Helene,Rose,,343 Manville Road,Pleasantville,NY,10570,,,,914 358 4277,,,,,,,,True,False,False,False,,,,,,,False
453055711,Nissan City North ,Eliza ,,,283 North Bedford Road,Mt Kisco ,Ny ,10549,,,,914-242-3990,,,,,,,42E20E,False,True,False,False,,,,,,,False
453055712,Phil Smith Acura,Beth, ,,940 north federal highway,pompano beach,fl,33062,,,,954 691-1241,,,,,,,802757771,False,True,False,False,,,,,,,False
